1387570731.800,23.33
1387570732.018,23.32
1387570732.240,23.33
1387570732.458,23.33
1387570732.676,23.33
1387570732.894,23.33
1387570733.119,23.32
1387570733.338,23.32
1387570733.559,23.32
1387570733.778,23.31
1387570733.995,23.31
1387570734.239,23.31
1387570734.457,23.31
1387570734.675,23.31
1387570734.894,23.31
1387570735.118,23.31
1387570735.336,23.31
1387570735.559,23.31
1387570735.777,23.30
1387570735.996,23.30
1387570736.240,23.29
1387570736.457,23.29
1387570736.675,23.27
1387570736.893,23.27
1387570737.117,23.26
1387570737.336,23.27
1387570737.559,23.27
1387570737.777,23.27
1387570737.996,23.27
1387570738.240,23.27
1387570738.457,23.26
1387570738.676,23.25
1387570738.894,23.25
1387570739.118,23.24
1387570739.336,23.24
1387570739.560,23.25
1387570739.778,23.25
1387570739.996,23.25
1387570740.240,23.24
1387570740.457,23.23
1387570740.676,23.22
1387570740.894,23.22
1387570741.119,23.22
1387570741.337,23.21
1387570741.560,23.20
1387570741.778,23.19
1387570741.998,23.19
1387570742.240,23.19
1387570742.458,23.18
1387570742.678,23.18
1387570742.898,23.18
1387570743.119,23.18
1387570743.337,23.18
1387570743.560,23.18
1387570743.778,23.18
1387570743.998,23.18
1387570744.240,23.18
1387570744.458,23.17
1387570744.678,23.16
1387570744.898,23.15
1387570745.119,23.14
1387570745.338,23.14
1387570745.560,23.15
1387570745.778,23.14
1387570745.998,23.14
1387570746.240,23.14
1387570746.458,23.13
1387570746.678,23.13
1387570746.898,23.12
1387570747.119,23.12
1387570747.337,23.12
1387570747.560,23.12
1387570747.778,23.12
1387570747.997,23.12
1387570748.240,23.11
1387570748.458,23.11
1387570748.676,23.10
1387570748.894,23.10
1387570749.119,23.10
1387570749.337,23.10
1387570749.560,23.10
1387570749.778,23.10
1387570749.997,23.09
1387570750.240,23.08
1387570750.458,23.09
1387570750.677,23.09
1387570750.895,23.09
1387570751.119,23.08
1387570751.337,23.07
1387570751.559,23.07
1387570751.778,23.07
1387570751.997,23.07
1387570752.240,23.07
1387570752.458,23.07
1387570752.677,23.07
1387570752.895,23.07
1387570753.119,23.07
1387570753.337,23.07
1387570753.559,23.06
1387570753.777,23.06
1387570753.995,23.06
1387570754.240,23.06
1387570754.458,23.05
1387570754.677,23.05
1387570754.895,23.04
1387570755.119,23.05
1387570755.337,23.05
1387570755.559,23.05
1387570755.777,23.04
1387570755.995,23.03
1387570756.239,23.03
1387570756.456,23.02
1387570756.674,23.02
1387570756.893,23.01
1387570757.119,23.01
1387570757.337,23.00
1387570757.559,23.00
1387570757.777,23.00
1387570757.995,23.00
1387570758.240,22.99
1387570758.458,22.99
1387570758.677,22.98
1387570758.895,22.98
1387570759.119,22.97
1387570759.337,22.96
1387570759.559,22.96
1387570759.777,22.96
1387570759.994,22.96
1387570760.240,22.96
1387570760.458,22.96
1387570760.677,22.97
1387570760.895,22.96
1387570761.119,22.94
1387570761.337,22.94
1387570761.559,22.94
1387570761.777,22.93
1387570761.995,22.93
1387570762.240,22.93
1387570762.458,22.93
1387570762.677,22.93
1387570762.895,22.93
1387570763.119,22.92
1387570763.337,22.92
1387570763.559,22.92
1387570763.779,22.92
1387570763.997,22.92
1387570764.240,22.91
1387570764.458,22.91
1387570764.677,22.90
1387570764.895,22.90
1387570765.119,22.90
1387570765.337,22.90
1387570765.559,22.90
1387570765.777,22.89
1387570765.995,22.88
1387570766.240,22.88
1387570766.458,22.88
1387570766.677,22.88
1387570766.895,22.88
1387570767.119,22.88
1387570767.337,22.88
1387570767.559,22.88
1387570767.779,22.87
1387570767.997,22.87
1387570768.240,22.87
1387570768.458,22.87
1387570768.677,22.87
1387570768.895,22.87
1387570769.119,22.86
1387570769.337,22.87
1387570769.559,22.87
1387570769.779,22.87
1387570769.997,22.86
1387570770.240,22.86
1387570770.458,22.85
1387570770.676,22.85
1387570770.894,22.86
1387570771.119,22.87
1387570771.337,22.89
1387570771.559,22.91
1387570771.777,22.95
1387570771.995,23.01
1387570772.239,23.04
1387570772.457,23.12
1387570772.675,23.20
1387570772.893,23.25
1387570773.119,23.36
1387570773.337,23.49
1387570773.559,23.56
1387570773.777,23.69
1387570773.995,23.85
1387570774.239,23.92
1387570774.457,24.07
1387570774.677,24.24
1387570774.895,25.27
1387570775.118,25.28
1387570775.336,25.32
1387570775.559,25.35
1387570775.777,25.43
1387570775.997,25.53
1387570776.240,25.58
1387570776.458,25.70
1387570776.676,25.83
1387570776.894,25.90
1387570777.117,26.05
1387570777.335,26.20
1387570777.559,26.28
1387570777.777,26.45
1387570777.997,26.62
1387570778.240,27.64
1387570778.458,27.64
1387570778.676,27.67
1387570778.894,27.70
1387570779.117,27.77
1387570779.338,27.86
1387570779.559,27.91
1387570779.777,28.02
1387570779.997,28.14
1387570780.240,28.20
1387570780.458,28.33
1387570780.676,28.47
1387570780.894,28.54
1387570781.117,28.68
1387570781.337,28.82
1387570781.559,28.90
1387570781.777,29.06
1387570781.995,29.21
1387570782.240,29.28
1387570782.458,29.43
1387570782.676,29.58
1387570782.894,29.65
1387570783.117,29.79
1387570783.334,29.95
1387570783.559,30.01
1387570783.777,30.15
1387570783.996,30.29
1387570784.240,30.36
1387570784.458,30.51
1387570784.677,30.65
1387570784.894,30.72
1387570785.117,30.86
1387570785.337,31.00
1387570785.559,31.07
1387570785.777,31.21
1387570785.996,31.34
1387570786.240,31.40
1387570786.458,31.52
1387570786.677,31.66
1387570786.894,31.73
1387570787.118,31.85
1387570787.336,31.96
1387570787.560,32.03
1387570787.778,32.14
1387570787.997,32.25
1387570788.240,32.31
1387570788.459,32.41
1387570788.676,32.52
1387570788.895,32.58
1387570789.116,32.70
1387570789.334,32.82
1387570789.559,32.87
1387570789.777,32.98
1387570789.996,33.09
1387570790.240,33.15
1387570790.459,33.27
1387570790.676,33.38
1387570790.895,33.44
1387570791.116,33.54
1387570791.334,33.64
1387570791.559,33.70
1387570791.778,33.80
1387570791.997,33.90
1387570792.240,33.95
1387570792.461,34.05
1387570792.679,34.15
1387570792.897,34.19
1387570793.118,34.27
1387570793.336,34.36
1387570793.560,34.41
1387570793.778,34.51
1387570793.997,34.60
1387570794.240,34.65
1387570794.461,34.72
1387570794.679,34.82
1387570794.897,34.86
1387570795.117,34.95
1387570795.334,35.03
1387570795.560,35.07
1387570795.778,35.15
1387570795.997,35.23
1387570796.240,35.27
1387570796.458,35.35
1387570796.676,35.43
1387570796.894,35.47
1387570797.117,35.55
1387570797.335,35.63
1387570797.560,35.67
1387570797.778,35.75
1387570797.997,35.83
1387570798.240,35.86
1387570798.458,35.94
1387570798.676,36.00
1387570798.894,36.03
1387570799.117,36.09
1387570799.335,36.17
1387570799.560,36.20
1387570799.777,36.29
1387570799.995,36.37
1387570800.240,36.40
1387570800.458,36.47
1387570800.676,36.53
1387570800.894,36.56
1387570801.119,36.62
1387570801.337,36.70
1387570801.560,36.74
1387570801.778,36.81
1387570801.997,36.88
1387570802.240,36.92
1387570802.458,36.99
1387570802.676,37.07
1387570802.894,37.11
1387570803.117,37.17
1387570803.335,37.24
1387570803.560,37.27
1387570803.778,37.34
1387570803.997,37.41
1387570804.240,37.45
1387570804.458,37.52
1387570804.676,37.60
1387570804.895,37.63
1387570805.117,37.69
1387570805.335,37.75
1387570805.560,37.78
1387570805.778,37.85
1387570805.996,37.91
1387570806.240,37.94
1387570806.458,38.01
1387570806.676,38.06
1387570806.894,38.09
1387570807.117,38.15
1387570807.335,38.21
1387570807.560,38.25
1387570807.778,38.31
1387570807.996,38.36
1387570808.240,38.39
1387570808.458,38.45
1387570808.676,38.50
1387570808.894,38.53
1387570809.119,38.58
1387570809.337,38.63
1387570809.559,38.66
1387570809.777,38.71
1387570809.995,38.75
1387570810.240,38.76
1387570810.458,38.78
1387570810.676,38.76
1387570810.894,38.74
1387570811.117,38.74
1387570811.335,38.75
1387570811.559,38.76
1387570811.777,38.80
1387570811.995,38.83
1387570812.240,38.85
1387570812.458,38.89
1387570812.676,38.94
1387570812.894,38.97
1387570813.117,39.02
1387570813.335,39.07
1387570813.559,39.10
1387570813.777,39.16
1387570813.995,39.23
1387570814.240,39.26
1387570814.458,39.32
1387570814.676,39.38
1387570814.894,39.41
1387570815.117,39.47
1387570815.335,39.52
1387570815.559,39.56
1387570815.777,39.62
1387570815.995,39.67
1387570816.240,39.69
1387570816.458,39.74
1387570816.676,39.78
1387570816.894,39.81
1387570817.117,39.86
1387570817.337,39.91
1387570817.559,39.93
1387570817.777,39.98
1387570817.997,40.03
1387570818.239,40.06
1387570818.457,40.10
1387570818.675,40.16
1387570818.895,40.18
1387570819.117,40.24
1387570819.337,40.30
1387570819.559,40.34
1387570819.777,40.40
1387570819.995,40.46
1387570820.240,40.49
1387570820.458,40.53
1387570820.676,40.58
1387570820.894,40.60
1387570821.117,40.66
1387570821.337,40.71
1387570821.559,40.74
1387570821.777,40.78
1387570821.997,40.83
1387570822.240,40.84
1387570822.458,40.88
1387570822.676,40.92
1387570822.894,40.94
1387570823.117,40.98
1387570823.338,41.04
